twolev_1,twolev_2,twolev_3,twolev_4,twolev_5,twolev_6,twolev_7,twolev_8,twolev_9,twolev_10,twolev_11,twolev_12,twolev_13,twolev_14,twolev_15,twolev_16,twolev_17,twolev_18,twolev_19,twolev_20,threelev_1,threelev_2,threelev_3,threelev_4,threelev_5,threelev_6,threelev_7,threelev_8,threelev_9,threelev_10,threelev_11,threelev_12,threelev_13,threelev_14,threelev_15,threelev_16,threelev_17,threelev_18,threelev_19,threelev_20,fourlev_1,fourlev_2,fourlev_3,fourlev_4,fourlev_5,fourlev_6,fourlev_7,fourlev_8,fourlev_9,fourlev_10,fourlev_11,fourlev_12,fourlev_13,fourlev_14,fourlev_15,fourlev_16,fourlev_17,fourlev_18,fourlev_19,fourlev_20,fivelev_1,fivelev_2,fivelev_3,fivelev_4,fivelev_5,fivelev_6,fivelev_7,fivelev_8,fivelev_9,fivelev_10,fivelev_11,fivelev_12,fivelev_13,fivelev_14,fivelev_15,fivelev_16,fivelev_17,fivelev_18,fivelev_19,fivelev_20,sixlev_1,sixlev_2,sixlev_3,sixlev_4,sixlev_5,sixlev_6,sixlev_7,sixlev_8,sixlev_9,sixlev_10,sixlev_11,sixlev_12,sixlev_13,sixlev_14,sixlev_15,sixlev_16,sixlev_17,sixlev_18,sixlev_19,sixlev_20,sevenlev_1,sevenlev_2,sevenlev_3,sevenlev_4,sevenlev_5,sevenlev_6,sevenlev_7,sevenlev_8,sevenlev_9,sevenlev_10,sevenlev_11,sevenlev_12,sevenlev_13,sevenlev_14,sevenlev_15,sevenlev_16,sevenlev_17,sevenlev_18,sevenlev_19,sevenlev_20,eightlev_1,eightlev_2,eightlev_3,eightlev_4,eightlev_5,eightlev_6,eightlev_7,eightlev_8,eightlev_9,eightlev_10,eightlev_11,eightlev_12,eightlev_13,eightlev_14,eightlev_15,eightlev_16,eightlev_17,eightlev_18,eightlev_19,eightlev_20,ninelev_1,ninelev_2,ninelev_3,ninelev_4,ninelev_5,ninelev_6,ninelev_7,ninelev_8,ninelev_9,ninelev_10,ninelev_11,ninelev_12,ninelev_13,ninelev_14,ninelev_15,ninelev_16,ninelev_17,ninelev_18,ninelev_19,ninelev_20,tenlev_1,tenlev_2,tenlev_3,tenlev_4,tenlev_5,tenlev_6,tenlev_7,tenlev_8,tenlev_9,tenlev_10,tenlev_11,tenlev_12,tenlev_13,tenlev_14,tenlev_15,tenlev_16,tenlev_17,tenlev_18,tenlev_19,tenlev_20,elevenlev_1,elevenlev_2,elevenlev_3,elevenlev_4,elevenlev_5,elevenlev_6,elevenlev_7,elevenlev_8,elevenlev_9,elevenlev_10,elevenlev_11,elevenlev_12,elevenlev_13,elevenlev_14,elevenlev_15,elevenlev_16,elevenlev_17,elevenlev_18,elevenlev_19,elevenlev_20,cont1,cont2,cont3,cont4,cont5,cont6,cont7,cont8,cont9,cont10,cont11,cont12,cont13,cont14,cont15,cont16,cont17,cont18,cont19,cont20,cont21,cont22,cont23,cont24,cont25,cont26,cont27,cont28,cont29,cont30,cont31,cont32,cont33,cont34,cont35,cont36,cont37,cont38,cont39,cont40,cont41,cont42,cont43,cont44,cont45,cont46,cont47,cont48,cont49,cont50,cont51,cont52,cont53,cont54,cont55,cont56,cont57,cont58,cont59,cont60,cont61,cont62,cont63,cont64,cont65,cont66,cont67,cont68,cont69,cont70,cont71,cont72,cont73,cont74,cont75,cont76,cont77,cont78,cont79,cont80,cont81,cont82,cont83,cont84,cont85,cont86,cont87,cont88,cont89,cont90,cont91,cont92,cont93,cont94,cont95,cont96,cont97,cont98,cont99,cont100
1,2,2,1,1,1,2,2,2,1,1,1,1,1,1,2,1,2,1,2,2,1,2,1,2,3,3,1,1,2,1,1,3,3,1,3,3,1,3,1,2,1,3,3,4,4,2,4,2,2,3,1,2,2,2,1,4,2,3,2,4,1,2,3,1,2,2,3,2,3,1,3,2,1,3,4,3,4,3,5,6,6,5,1,6,5,1,6,5,2,3,5,4,2,1,1,6,5,4,6,1,5,5,2,4,7,6,7,5,2,5,2,6,7,7,2,3,1,5,6,3,5,2,4,7,3,7,5,4,2,6,3,3,6,2,7,2,3,5,6,4,5,5,4,6,4,7,5,5,5,5,1,5,5,5,5,9,1,1,7,1,9,1,10,2,10,10,6,8,2,1,1,10,10,6,4,10,2,2,6,1,3,3,3,11,3,3,3,6,11,11,11,10,11,11,3,7,3,3,7,252,85,380,379,422,352,396,101,306,437,380,1,329,15,188,329,217,275,275,465,9,439,418,390,421,276,220,329,167,352,446,390,254,9,301,405,21,272,321,140,418,352,493,157,220,464,464,380,102,390,244,418,100,356,167,417,12,456,155,100,306,484,360,301,102,32,503,418,289,157,390,146,146,102,499,320,479,218,187,220,223,61,329,507,281,113,367,446,356,81,9,188,320,345,418,421,195,512,406,315
1,2,1,2,2,1,2,1,1,1,2,2,1,2,2,2,1,1,2,2,2,1,2,1,2,1,3,1,3,1,3,1,3,3,1,2,1,1,3,3,1,4,3,3,2,2,1,1,3,2,2,2,4,1,4,3,4,1,3,1,1,5,2,4,3,4,1,4,5,2,3,2,2,3,3,1,2,2,5,5,6,6,1,3,3,4,6,1,3,1,5,2,2,4,4,5,1,6,5,1,5,2,2,1,3,1,6,2,1,2,1,5,4,3,3,7,5,4,6,5,5,5,8,7,2,7,4,3,8,2,4,4,6,3,7,1,5,4,1,5,5,3,4,3,7,8,7,5,1,9,9,6,9,3,3,1,8,9,9,3,4,2,2,2,3,10,7,9,5,1,2,7,10,2,10,7,8,2,7,9,11,5,10,5,5,5,5,5,5,6,3,5,7,5,5,5,3,5,5,11,326,326,366,48,311,261,73,438,19,294,276,174,59,406,24,369,504,406,415,462,350,93,29,183,240,350,435,360,103,350,84,488,304,194,403,112,174,145,261,54,503,207,184,115,449,195,55,240,75,325,93,438,129,268,329,438,77,406,202,135,89,278,439,435,202,12,434,311,360,183,207,194,163,415,42,207,369,340,371,29,287,19,194,184,489,126,328,488,272,166,103,456,230,17,384,174,44,29,223,133
2,1,2,1,2,1,2,2,1,2,1,2,1,1,2,2,2,2,1,2,2,1,1,3,3,2,1,2,3,2,2,2,1,1,1,1,1,2,1,1,4,2,1,1,1,3,4,2,2,2,4,4,2,3,1,3,4,4,2,2,3,1,2,4,4,1,3,1,3,3,4,1,5,5,2,3,4,1,2,3,2,1,5,1,1,4,4,3,1,4,3,4,2,2,6,3,4,6,6,1,2,4,4,3,5,6,4,5,7,4,3,5,7,4,3,5,2,3,1,2,7,6,7,1,2,6,5,3,6,4,6,6,5,3,6,6,7,1,4,4,6,7,1,5,9,9,1,7,1,1,3,3,8,3,7,8,4,5,7,5,7,8,8,1,8,3,5,4,8,3,3,8,3,8,9,3,3,8,3,1,10,4,4,4,1,4,4,4,4,10,4,4,3,4,4,4,3,4,4,10,27,489,130,319,240,65,394,338,63,390,140,74,351,189,292,281,147,74,265,505,245,176,258,421,457,134,258,182,100,351,158,343,147,245,411,52,479,100,502,182,390,350,295,172,245,74,502,65,245,292,202,390,134,61,134,88,390,284,361,74,168,44,182,140,158,398,244,134,194,246,88,35,152,122,159,366,320,337,339,224,277,176,32,43,266,180,376,453,378,147,290,378,421,384,479,398,506,474,195,318
1,2,2,2,2,1,1,2,1,2,2,1,1,2,2,1,1,1,2,2,1,2,2,3,3,2,1,3,1,3,1,1,3,2,2,1,3,2,1,1,4,3,1,1,2,1,3,1,3,4,3,2,3,3,4,1,1,1,4,3,2,1,5,3,4,3,2,1,5,5,2,3,5,4,5,5,5,4,1,3,6,1,2,6,2,4,4,3,4,4,4,4,6,3,2,5,4,5,6,1,4,7,1,4,1,1,3,7,5,6,5,4,2,3,2,5,1,1,1,7,2,8,7,1,7,8,6,4,6,8,1,1,2,3,4,4,2,6,6,5,8,7,7,2,4,9,3,7,7,7,2,6,7,7,7,7,7,2,2,9,1,8,7,8,8,3,3,3,8,8,3,2,8,1,3,3,8,3,3,3,7,4,9,4,4,4,4,4,4,11,8,4,6,2,4,11,11,4,11,6,494,226,371,122,141,344,510,182,389,148,330,368,258,219,282,443,474,186,343,353,130,231,87,330,174,159,303,314,330,363,11,470,11,422,278,459,368,87,352,374,148,329,85,427,141,460,368,159,219,474,436,320,368,385,238,392,160,416,205,294,242,51,264,250,159,78,231,291,263,461,186,151,17,6,293,45,30,353,428,92,392,470,59,329,446,472,384,434,329,509,365,238,238,395,330,344,148,59,163,186
1,2,2,2,2,1,1,2,2,2,2,1,1,1,1,1,2,1,1,2,1,2,3,1,1,3,2,1,3,2,2,3,3,3,3,2,2,3,3,2,4,4,2,2,4,2,2,2,1,1,1,4,2,4,2,2,3,1,3,4,1,1,3,1,3,2,3,3,5,3,5,3,1,4,5,4,2,4,4,2,6,1,5,6,4,3,4,5,6,1,1,6,6,4,3,2,6,6,6,4,1,3,5,1,5,5,2,3,4,5,2,2,6,1,5,5,2,4,1,4,4,6,3,7,8,7,8,2,7,1,7,4,8,1,4,4,2,4,5,2,7,2,7,1,3,7,3,6,1,7,7,7,7,7,9,1,7,8,7,1,10,3,10,10,3,2,10,6,3,4,3,5,3,3,8,10,3,10,3,3,3,6,1,6,8,11,6,6,1,4,6,9,3,6,1,6,6,1,6,8,137,72,280,102,156,456,217,416,371,398,91,182,312,114,126,345,448,64,479,118,58,32,58,414,70,146,225,30,498,342,342,91,9,44,330,414,342,312,70,19,407,293,227,269,273,70,498,503,58,398,9,342,64,445,220,113,342,215,471,448,55,86,138,94,508,405,155,55,9,20,187,108,407,398,469,398,108,189,173,312,64,91,274,396,153,249,355,99,3,414,118,329,272,452,489,118,508,489,144,356
2,2,2,2,2,1,2,2,1,2,1,2,2,1,1,1,1,1,1,2,2,2,1,2,3,2,1,3,1,2,2,2,1,2,2,2,3,2,2,3,4,3,3,3,3,4,3,3,2,2,2,2,2,4,3,4,2,2,1,1,1,2,1,4,5,1,5,5,2,4,4,2,2,1,2,1,4,5,1,2,4,6,6,4,6,3,6,1,5,1,3,5,2,4,2,3,4,6,2,6,6,6,6,3,4,1,3,1,3,6,5,6,2,1,5,1,3,1,1,4,3,4,4,5,4,4,5,4,5,3,3,7,6,6,5,8,7,3,2,3,1,1,9,8,8,1,4,8,7,8,9,9,5,1,8,5,5,3,8,1,1,1,9,1,6,6,2,7,9,6,1,7,1,8,1,1,10,9,1,2,9,11,2,2,2,9,2,11,11,1,2,2,7,11,9,11,10,11,11,10,501,328,312,370,507,270,470,76,26,237,160,214,194,493,437,404,194,384,382,207,61,155,6,339,65,82,160,489,490,284,249,339,313,347,347,155,247,205,270,84,437,362,269,103,338,284,452,489,225,26,155,501,160,500,130,6,198,273,397,130,339,485,79,138,44,371,501,254,254,160,323,201,273,53,276,234,387,490,322,138,371,155,437,319,442,376,226,130,490,446,313,44,170,455,496,178,254,205,510,409
2,1,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,3,1,1,3,1,2,3,3,3,3,2,1,3,1,2,2,3,2,2,4,4,4,3,1,4,3,2,3,2,1,4,1,4,2,1,3,4,1,1,3,3,2,1,5,4,5,2,1,2,1,5,5,1,4,5,3,1,2,2,4,3,4,3,3,2,4,4,6,3,4,1,2,2,3,1,5,6,7,2,2,2,2,2,7,2,2,1,2,6,2,7,3,3,2,4,3,7,3,2,5,3,6,8,1,8,8,3,5,5,6,2,8,8,1,4,2,4,1,2,7,2,1,7,2,2,1,2,7,6,7,2,7,9,3,7,7,2,2,4,6,8,9,9,4,2,4,1,4,2,4,4,4,4,9,4,4,1,11,1,8,10,10,3,9,1,9,1,9,8,6,1,10,10,5,10,1,10,249,305,233,328,126,366,172,5,157,66,225,221,471,413,121,6,413,140,395,53,437,173,396,145,157,175,333,437,123,135,489,394,123,510,300,409,438,250,333,366,145,135,82,206,416,429,194,75,499,113,195,127,59,282,160,510,1,100,6,52,143,348,462,394,250,171,1,284,247,173,38,178,394,279,262,145,326,324,367,100,10,94,438,377,56,203,494,100,270,66,279,160,446,300,210,240,408,416,501,307
2,1,2,1,2,1,2,2,2,1,1,2,1,2,2,1,1,1,1,1,2,2,2,1,2,1,3,3,1,3,1,1,2,2,1,1,1,2,3,1,4,4,3,2,4,4,2,1,3,3,1,2,1,4,1,2,4,4,2,4,2,2,3,3,4,2,5,5,4,3,5,3,2,2,4,4,2,5,3,3,6,2,3,5,2,6,2,3,2,3,1,5,5,1,6,2,5,4,1,3,4,3,3,4,5,7,7,1,3,1,3,2,1,7,7,1,3,5,1,3,6,6,1,1,2,8,8,6,1,4,8,4,8,8,8,3,2,2,4,3,8,4,2,4,1,4,9,7,9,4,4,2,9,4,4,1,4,8,4,6,2,4,2,4,6,9,4,1,1,4,4,6,4,4,4,9,9,4,4,10,6,9,5,5,9,7,5,5,6,4,5,6,4,9,5,9,8,5,5,3,73,230,330,493,40,463,123,418,428,146,481,156,112,453,399,500,305,215,463,25,482,365,177,295,273,225,146,265,192,493,305,215,442,215,500,337,336,109,265,11,250,273,106,6,8,262,98,216,396,221,383,43,177,253,383,20,504,291,329,344,203,446,308,56,95,399,360,95,494,325,133,109,82,399,19,20,432,440,378,164,109,133,365,183,503,440,26,499,225,221,336,399,510,109,28,292,350,55,17,336
1,2,1,2,2,2,1,2,1,2,2,1,1,2,1,1,2,2,2,2,2,1,3,3,2,3,2,3,3,1,3,2,3,1,3,1,3,2,2,2,1,4,4,3,1,1,3,4,2,1,4,3,1,3,2,2,2,1,2,2,4,4,1,4,2,1,5,5,3,5,2,5,4,5,3,4,4,1,1,5,5,2,4,3,1,4,1,4,1,1,3,1,6,6,1,4,4,2,5,6,3,2,3,3,1,3,4,3,3,2,5,7,1,5,7,2,2,4,3,5,6,7,4,8,8,1,7,8,1,4,7,1,4,6,8,8,3,6,1,6,4,4,4,9,8,8,1,4,4,4,4,9,8,4,4,4,8,9,8,4,8,3,2,3,3,8,3,1,3,8,3,7,9,9,3,8,3,3,8,8,11,6,6,8,10,1,6,6,6,8,6,6,4,6,6,6,11,1,6,2,47,162,349,60,414,19,447,106,154,460,374,133,374,191,264,166,399,26,27,283,238,316,238,309,259,374,368,316,434,506,61,87,425,434,442,460,168,337,79,302,225,168,356,30,282,287,50,130,241,332,494,460,367,269,244,399,247,168,314,114,332,200,291,50,511,337,399,414,154,264,300,189,115,228,107,191,28,499,336,348,346,168,225,131,234,421,360,380,280,242,348,244,411,454,422,72,343,243,348,367
1,1,2,1,2,2,1,2,2,1,2,2,1,2,2,1,1,2,2,1,1,1,1,2,1,1,3,3,3,1,2,2,3,3,1,3,2,3,1,1,3,2,4,2,3,3,4,1,2,1,3,4,2,4,3,1,2,4,3,1,5,1,2,5,5,2,5,4,2,5,3,1,1,1,5,3,2,2,2,4,4,1,6,3,2,2,1,6,5,4,1,4,5,2,4,5,4,3,1,2,2,6,6,5,6,5,5,6,1,1,2,7,1,7,3,2,1,2,6,7,2,2,8,4,1,4,4,5,3,7,6,1,6,6,5,5,4,2,6,4,1,8,4,4,6,4,8,4,4,4,8,9,1,8,8,4,2,6,4,4,8,10,10,3,10,1,1,3,1,10,9,9,10,5,10,1,1,10,9,7,3,11,1,1,10,5,11,5,1,1,5,11,9,5,9,5,1,11,5,11,337,71,157,199,13,149,212,297,29,83,65,482,346,83,388,433,346,418,397,428,103,29,160,434,482,186,491,373,129,70,83,75,457,362,136,250,186,491,105,13,362,103,245,135,230,22,59,411,418,186,406,176,426,133,186,220,53,387,465,503,220,204,51,434,15,29,263,337,47,65,281,157,415,328,46,470,376,486,249,261,380,305,272,164,467,39,391,186,244,186,459,261,482,261,30,29,220,328,422,75
2,1,1,1,2,1,1,1,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,3,2,2,1,2,2,2,2,1,1,2,1,2,2,3,2,4,3,2,4,4,1,4,3,1,2,4,3,3,2,2,4,4,3,3,4,5,4,3,4,1,5,3,1,1,5,1,3,2,2,1,3,1,1,2,2,4,6,1,1,2,6,3,2,2,2,5,5,6,2,2,5,6,1,5,6,7,7,7,4,6,7,5,5,1,1,7,6,1,3,6,1,7,7,1,1,8,3,6,7,8,7,1,1,3,8,2,2,4,2,4,4,7,7,3,7,6,7,1,7,7,7,8,1,6,7,6,1,1,6,6,4,5,9,9,7,3,4,9,3,4,4,1,10,4,4,4,2,4,4,4,4,4,7,4,10,3,1,8,8,10,8,8,8,4,7,8,8,1,8,1,1,3,10,8,11,207,144,266,408,163,342,337,20,315,325,20,410,505,295,209,371,374,106,209,330,477,241,332,410,170,295,342,342,374,257,458,439,376,172,357,255,385,32,334,410,315,375,432,511,270,321,281,85,410,129,342,376,270,200,216,140,235,51,123,274,260,224,220,386,241,404,113,312,385,350,172,410,184,62,216,81,181,380,294,14,312,326,140,203,504,384,132,312,354,298,274,321,281,477,410,32,404,321,334,32
1,2,1,1,1,1,2,1,1,2,1,2,2,2,1,1,2,1,2,1,2,2,2,3,2,1,1,1,2,2,1,3,3,1,3,3,3,2,1,2,4,4,1,3,4,1,4,2,3,4,4,3,1,4,1,1,4,3,3,3,3,2,2,4,3,4,2,3,4,2,3,4,4,1,4,3,2,5,4,4,5,6,6,6,2,5,2,3,5,5,2,3,3,1,3,2,2,2,5,1,3,3,3,3,6,3,6,4,4,7,3,4,1,2,1,3,5,7,7,1,3,7,7,3,4,4,8,7,6,3,8,3,5,1,8,3,7,2,1,7,4,9,5,5,2,1,8,9,1,5,1,8,9,1,9,1,1,1,9,3,1,7,7,2,7,7,1,7,1,7,7,6,7,7,7,7,7,7,7,6,9,1,9,9,8,4,9,4,10,2,11,4,10,1,9,1,1,1,8,1,82,39,208,329,372,501,248,330,224,343,244,166,166,181,4,20,473,168,142,261,321,254,114,170,349,198,202,137,453,49,191,191,454,59,59,379,398,91,302,143,83,431,303,25,20,53,342,295,295,145,254,75,482,111,321,275,41,1,485,128,109,33,30,137,59,230,295,202,339,496,497,155,333,145,448,224,47,481,359,410,234,191,170,120,249,88,149,16,64,254,127,190,59,23,502,370,204,88,191,244
1,1,2,1,1,1,2,1,2,1,2,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,3,2,1,2,3,3,3,2,2,1,2,1,3,3,3,2,4,1,1,3,3,4,2,4,1,4,4,1,2,3,1,1,4,1,4,4,2,3,5,1,3,3,5,5,2,5,3,5,4,2,1,1,3,4,4,6,6,1,3,2,6,6,4,5,4,1,4,3,6,3,2,5,4,3,4,5,3,2,1,5,7,3,2,3,1,6,3,7,3,6,1,1,1,5,8,8,2,2,7,5,3,1,6,8,4,3,7,1,6,6,6,7,1,2,2,6,6,1,9,6,1,3,1,5,6,9,6,9,6,1,6,2,6,6,3,5,5,10,5,5,2,8,1,5,5,6,5,5,5,10,5,5,5,7,5,1,9,5,8,8,1,5,9,1,9,5,5,5,1,1,4,5,5,2,289,334,11,418,392,430,282,123,288,499,156,97,415,476,207,452,61,146,304,280,125,156,369,369,437,317,16,256,391,7,51,144,387,76,499,424,248,371,399,444,449,387,275,413,431,133,476,366,277,218,298,81,194,321,114,170,477,184,304,146,217,218,77,146,366,21,437,506,196,277,376,62,491,170,346,344,10,130,102,110,476,430,87,236,473,104,259,448,110,193,431,256,317,463,21,277,72,218,196,69
2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,2,2,1,2,2,3,1,1,1,3,2,1,2,3,2,1,2,3,2,1,3,3,1,1,2,2,3,1,3,3,2,1,1,2,3,3,2,4,1,2,4,3,1,5,4,2,2,3,2,2,3,4,2,1,2,5,4,3,4,1,4,3,2,3,2,3,1,3,3,6,3,5,2,6,2,1,4,1,1,6,1,3,5,2,6,1,6,5,1,1,6,6,5,3,6,4,4,2,7,2,7,4,5,4,7,6,5,6,1,6,3,7,1,8,3,8,6,5,1,6,5,8,4,7,2,6,2,2,2,5,6,4,2,2,2,6,6,6,6,4,8,6,1,2,2,2,4,2,10,2,3,7,10,3,4,2,2,2,8,10,10,2,4,3,11,2,4,3,8,11,4,8,7,2,2,3,2,8,2,10,11,11,7,435,394,176,352,109,401,20,160,93,238,455,277,58,171,34,323,260,498,26,439,284,264,137,82,489,424,323,47,399,277,511,495,322,354,121,325,95,274,408,475,424,48,223,216,408,89,436,22,89,95,354,137,23,341,93,253,400,317,228,137,419,57,511,307,367,213,195,137,379,221,354,253,123,56,254,22,154,345,212,274,69,367,399,263,137,331,193,430,274,98,305,121,373,421,408,111,268,455,164,285
2,1,2,2,2,2,1,2,1,1,2,2,1,1,2,2,2,2,2,1,1,1,1,3,1,3,1,1,2,3,1,3,3,2,3,1,1,2,1,3,1,2,3,4,3,2,3,3,3,4,4,2,2,3,3,3,3,1,3,1,4,5,1,1,2,4,2,3,3,3,1,2,2,1,1,3,5,4,2,2,1,1,6,5,2,4,3,6,6,5,4,4,5,6,5,3,5,2,1,4,3,6,3,7,1,4,6,2,7,3,1,1,6,4,7,2,1,2,1,5,3,1,3,2,2,1,6,2,1,3,7,7,4,4,7,2,4,4,8,8,5,4,9,4,6,4,5,3,4,4,4,8,4,4,4,9,6,9,4,4,8,9,3,2,3,6,9,9,7,6,6,5,6,3,9,9,3,3,9,5,2,8,5,11,2,1,2,5,2,11,8,2,1,2,8,2,1,11,8,10,272,170,398,228,402,346,106,46,497,29,479,265,352,67,413,346,56,5,19,469,127,289,385,234,472,148,30,37,37,53,165,308,350,134,234,234,400,236,269,61,471,451,58,5,400,234,209,289,308,246,217,114,210,372,56,246,394,226,183,308,113,122,228,512,443,387,75,269,318,294,477,13,300,447,264,400,437,113,416,2,404,376,443,177,438,409,171,195,201,272,342,148,66,201,497,230,387,16,125,413
1,1,1,2,2,1,1,2,1,1,1,2,1,2,2,2,2,1,2,1,2,2,2,2,1,1,3,3,1,3,2,2,2,2,1,3,3,1,3,3,4,1,2,4,2,1,4,1,4,1,1,3,1,4,4,1,4,2,2,4,2,5,5,4,2,3,1,4,2,4,3,1,4,3,5,3,5,2,3,3,3,6,4,6,1,2,6,4,4,5,5,5,5,1,2,2,2,1,2,3,2,2,5,1,2,5,2,2,3,1,5,2,5,7,5,6,7,6,5,4,5,4,6,4,6,8,8,7,3,5,4,1,8,5,4,4,4,6,1,8,3,3,3,7,7,3,2,3,3,3,3,2,7,7,3,9,2,4,4,2,2,9,6,7,6,9,6,3,8,6,6,5,6,6,6,6,6,6,6,4,6,11,10,11,1,9,11,3,1,2,10,1,3,1,11,1,7,1,11,5,333,63,474,142,101,182,141,468,225,218,402,312,14,334,41,182,378,84,37,424,478,281,273,502,401,241,314,126,297,252,481,63,32,31,334,263,421,297,449,238,241,424,437,378,402,237,5,471,443,56,352,451,212,128,300,41,462,447,3,402,489,501,309,401,161,89,396,145,140,225,471,24,271,52,85,499,429,204,154,145,471,244,263,462,33,263,322,107,256,451,167,300,449,209,77,63,107,366,346,291
2,1,1,1,2,1,2,2,2,1,2,2,2,1,2,2,1,1,2,1,2,1,2,3,1,2,2,2,1,2,3,2,2,1,3,3,2,2,3,1,4,1,3,3,4,2,3,3,2,1,4,1,1,2,3,1,2,3,3,1,4,2,1,2,5,3,2,4,1,1,5,5,4,1,1,4,3,3,1,5,3,4,6,5,1,1,1,3,2,2,4,1,1,6,2,3,2,6,3,3,6,5,5,6,6,6,1,6,4,7,1,6,4,4,5,7,6,7,7,2,4,5,6,1,8,8,7,3,2,8,3,1,8,1,8,1,2,5,1,2,6,3,3,3,5,5,2,9,3,9,3,9,9,9,9,9,2,4,8,4,3,8,2,8,4,1,4,2,4,8,1,4,1,8,6,8,8,8,8,8,9,6,6,2,3,6,6,6,6,5,6,6,4,6,3,6,4,3,6,8,336,322,213,334,56,341,395,437,372,198,296,372,9,199,387,30,172,328,11,116,48,275,199,497,223,398,60,106,65,468,495,296,330,296,241,289,114,118,462,158,398,172,226,396,60,437,30,21,468,164,179,138,295,225,9,437,497,404,414,103,21,497,278,275,263,505,176,190,198,9,198,103,130,60,62,501,196,49,178,118,219,398,150,235,370,192,43,341,277,172,372,368,9,299,198,273,368,116,311,14
1,2,1,1,2,2,1,2,1,1,1,1,2,2,2,2,2,1,1,2,2,1,2,2,2,1,2,1,3,3,3,3,1,3,2,2,2,3,1,2,4,1,1,1,2,2,3,3,1,3,1,4,1,1,1,4,4,4,3,3,2,1,1,2,2,1,4,5,3,5,3,1,2,2,1,2,1,1,4,3,3,1,6,4,6,1,3,5,2,5,1,4,1,5,4,6,5,5,6,1,1,7,5,2,1,1,4,5,4,2,7,3,7,6,2,7,7,6,6,6,3,5,1,4,1,7,5,7,3,8,6,8,2,8,7,8,2,4,1,4,1,1,7,1,2,4,8,7,6,7,4,3,1,4,7,7,9,4,4,6,8,4,3,10,10,10,3,5,5,10,10,2,3,4,3,4,4,3,10,5,5,1,11,1,1,7,1,1,9,1,1,11,6,3,1,11,8,1,1,11,284,466,201,151,478,435,35,237,499,380,358,487,487,94,157,397,44,12,259,154,18,228,300,456,380,373,424,83,483,275,193,197,74,124,390,140,506,315,397,266,97,4,385,390,94,97,44,506,64,143,143,506,83,170,198,397,311,237,433,321,390,449,243,373,476,5,273,198,397,40,510,230,405,143,328,89,442,372,325,112,113,346,318,152,373,191,67,503,44,324,159,97,318,207,476,152,219,145,149,424
1,1,2,2,1,1,2,2,1,2,1,1,2,1,2,1,2,2,2,2,2,2,3,2,2,1,2,2,3,3,2,2,3,3,2,2,1,2,1,3,3,2,3,3,2,2,3,3,4,4,3,1,1,3,3,2,3,2,2,4,5,1,2,3,1,5,5,4,3,3,1,4,1,4,4,5,1,3,2,1,4,5,3,5,3,2,5,4,6,3,2,2,2,3,5,6,3,5,6,3,3,4,2,7,7,4,3,4,7,3,1,5,5,7,4,4,1,5,1,5,2,6,5,5,5,6,2,1,6,5,8,5,8,2,5,6,6,2,3,3,3,3,3,6,8,3,1,3,3,3,3,6,3,9,3,3,2,8,3,1,5,1,1,10,10,3,9,2,3,1,9,4,1,10,9,1,1,7,7,2,10,10,10,9,10,7,1,1,1,3,1,1,8,10,10,10,11,2,1,6,358,204,497,445,49,418,461,249,132,41,64,198,55,498,358,98,89,510,315,52,371,276,358,388,41,388,216,276,27,27,9,456,495,183,324,94,494,328,88,427,485,456,134,186,98,445,10,24,152,187,301,401,304,403,157,328,409,321,371,409,129,138,505,371,55,301,161,155,163,230,456,494,119,216,28,27,406,122,11,108,334,157,98,38,12,268,4,252,106,328,152,341,301,511,371,157,214,212,186,239
2,1,2,1,1,1,1,1,2,2,2,1,2,2,1,1,2,1,1,2,1,2,2,1,2,3,2,3,1,2,3,1,1,2,3,1,3,3,2,1,1,4,3,4,3,4,3,1,3,1,3,3,2,1,1,4,4,4,2,3,1,4,2,1,4,3,5,3,5,5,5,1,1,4,4,4,4,3,3,1,4,1,6,1,2,5,4,4,6,2,1,2,6,6,3,6,6,1,5,3,1,5,7,2,1,7,3,3,6,3,2,1,1,3,1,6,4,6,6,4,3,5,1,1,7,2,1,7,5,4,1,5,3,1,7,2,6,8,6,4,8,1,4,4,8,4,1,9,4,6,4,8,6,6,4,6,7,2,9,6,10,2,2,9,2,2,2,10,2,10,9,8,2,2,4,2,9,2,9,10,10,10,5,5,5,2,3,5,5,7,5,5,8,5,5,5,10,5,5,2,65,450,362,76,84,268,189,153,296,396,300,508,300,149,120,296,342,242,302,491,354,483,468,136,441,285,353,485,433,268,92,434,81,139,179,71,35,11,372,499,482,81,189,26,354,44,266,354,99,250,308,80,81,79,353,136,386,443,326,136,205,478,240,372,99,357,285,46,200,466,318,296,262,441,437,91,95,307,509,161,412,18,482,62,198,274,385,342,357,148,223,52,15,378,318,318,223,483,412,110
